time,cmd_vx,cmd_vy,cmd_wz,real_vx,real_vy,real_wz
0.13500000000000004,0.0,0.0,0.0,-0.05383957031516552,-0.005457705886998685,0.3196488502351957
0.14000000000000004,0.0,0.0,0.0,-0.06339722622049543,-0.07313823703171737,-1.408244321238115
0.14500000000000005,0.0,0.0,0.0,-0.014347868713523698,-0.13284300235555763,0.05697406709949049
0.15000000000000005,0.0,0.0,0.0,-0.014515766595396409,-0.11365159524189142,0.22439191819056512
0.15500000000000005,0.0,0.0,0.0,0.007278083557089702,-0.10071998017186318,0.2795172171521856
0.16000000000000006,0.0,0.0,0.0,0.04093096828399091,-0.06070211652831048,0.5214873537528055
0.16500000000000006,0.0,0.0,0.0,0.05139305179323777,-0.05243232649104616,0.40939785956684965
0.17000000000000007,0.0,0.0,0.0,0.047691235844924455,-0.04354887645657814,0.2954794790341433
0.17500000000000007,0.0,0.0,0.0,-0.0054343515839968826,-0.09863030089074143,0.4981649815601338
0.18000000000000008,0.0,0.0,0.0,-0.02593397437813868,-0.10941879905149376,0.35533335622675
0.18500000000000008,0.0,0.0,0.0,-0.03069091701003491,-0.12704430561420943,0.1761526700123023
0.19000000000000009,0.0,0.0,0.0,-0.04135093197247743,-0.12709471507471257,0.04327497002630931
0.1950000000000001,0.0,0.0,0.0,-0.04701905467883472,-0.1297760734035312,0.09296097835426537
0.2000000000000001,0.0,0.0,0.0,-0.0531643443534696,-0.12275789416974313,0.048882396602323894
0.2050000000000001,0.0,0.0,0.0,-0.06103158748345927,-0.1131072687732184,0.02572826562283874
0.2100000000000001,0.0,0.0,0.0,-0.06982027029803804,-0.11099463901322612,0.02264063281916509
0.2150000000000001,0.0,0.0,0.0,-0.08419104040753529,-0.10737933119413853,0.03336067117646035
0.2200000000000001,0.0,0.0,0.0,-0.09430507915132372,-0.09774996016729616,0.020444484595377295
0.22500000000000012,0.0,0.0,0.0,-0.1054751137167276,-0.09664181174120505,-0.0020200161323424178
0.23000000000000012,0.0,0.0,0.0,-0.11733305681951575,-0.09839557450965823,-0.005614920037174297
0.23500000000000013,0.0,0.0,0.0,-0.12627438993841467,-0.09530440472371804,0.0034423857047119963
0.24000000000000013,0.0,0.0,0.0,-0.1319107909048322,-0.09200449448878509,0.004473803109803386
0.24500000000000013,0.0,0.0,0.0,-0.1392143088133415,-0.09065762345894761,0.00261222846246823
0.2500000000000001,0.0,0.0,0.0,-0.14589844498297339,-0.08969084725092684,-0.0018984636677140494
0.2550000000000001,0.0,0.0,0.0,-0.1521486466535581,-0.08911182192165633,-0.00587398247697274
0.2600000000000001,0.0,0.0,0.0,-0.1574414037423334,-0.08846807817418435,-0.011141599934113317
0.2650000000000001,0.0,0.0,0.0,-0.16185781469693042,-0.08808446549403395,-0.021105755944796883
0.27000000000000013,0.0,0.0,0.0,-0.1653541774666649,-0.0878909058025625,-0.034985631519386114
0.27500000000000013,0.0,0.0,0.0,-0.16788315228643697,-0.08776579607207119,-0.05105766412297262
0.28000000000000014,0.0,0.0,0.0,-0.16938096167017366,-0.08758813551464423,-0.0680259195662117
0.28500000000000014,0.0,0.0,0.0,-0.1698896270414921,-0.08738933542181344,-0.08341349520769521
0.29000000000000015,0.0,0.0,0.0,-0.16945818847934283,-0.0870116804387497,-0.09551812101235649
0.29500000000000015,0.0,0.0,0.0,-0.16815642195843536,-0.08642207747986845,-0.10316161636674082
0.30000000000000016,0.0,0.0,0.0,-0.16614514926207394,-0.08554358235917668,-0.10514481857834132
0.30500000000000016,0.0,0.0,0.0,-0.15735967076717555,-0.08827902208352745,-0.08103915149655183
0.31000000000000016,0.0,0.0,0.0,-0.15676120956735137,-0.08537749800766523,-0.057464415210818826
0.31500000000000017,0.0,0.0,0.0,-0.15517038312914322,-0.08133005075256446,-0.04614202561221354
0.3200000000000002,0.0,0.0,0.0,-0.15367024579448244,-0.07969857220283774,-0.031946634565386274
0.3250000000000002,0.0,0.0,0.0,-0.1518443877803509,-0.078089884174795,-0.017940477486701245
0.3300000000000002,0.0,0.0,0.0,-0.1500259702762638,-0.07715539995703855,0.0013191197674758508
0.3350000000000002,0.0,0.0,0.0,-0.1372557593420512,-0.05572070240515305,0.11715507181258382
0.3400000000000002,0.0,0.0,0.0,-0.1327240121335287,-0.038930386085418905,0.08066757849822692
0.3450000000000002,0.0,0.0,0.0,-0.1308688579893455,-0.03212419011090897,0.0711248824938077
0.3500000000000002,0.0,0.0,0.0,-0.12552202411405614,-0.02439496815789611,0.057088505757348765
0.3550000000000002,0.0,0.0,0.0,-0.12737362490530785,-0.022520787891142074,0.1549644658713873
0.3600000000000002,0.0,0.0,0.0,-0.11628756221667738,-0.015145868529243801,0.1106447384070034
0.3650000000000002,0.0,0.0,0.0,-0.11123547479862664,-0.015488010577600455,-0.019135675116608353
0.3700000000000002,0.0,0.0,0.0,-0.10940652737055126,-0.014231851031607444,-0.044962426868180014
0.3750000000000002,0.0,0.0,0.0,-0.10448132873436562,-0.01333949221716303,-0.07128449590937017
0.3800000000000002,0.0,0.0,0.0,-0.097483052362286,-0.009693771083959638,-0.06985795157705668
0.38500000000000023,0.0,0.0,0.0,-0.09039858958924944,-0.007045856408506241,-0.07027171523532486
0.39000000000000024,0.0,0.0,0.0,-0.08598578070751237,-0.00855502280403106,-0.0732900653972774
0.39500000000000024,0.0,0.0,0.0,-0.08204201114018594,-0.009975680681543813,-0.0813942208980036
0.40000000000000024,0.0,0.0,0.0,-0.07804307141666701,-0.010939910734525491,-0.07663789642077846
0.40500000000000025,0.0,0.0,0.0,-0.07415524533243768,-0.011463860401567027,-0.06650590048354338
0.41000000000000025,0.0,0.0,0.0,-0.06185135958275884,2.8317349817959248e-05,0.004243760988981798
0.41500000000000026,0.0,0.0,0.0,-0.057081971691280944,0.008285766903315218,0.0012455857855877685
0.42000000000000026,0.0,0.0,0.0,-0.051334892962223544,0.015426166267253835,0.005243166512858808
0.42500000000000027,0.0,0.0,0.0,-0.048580174226975144,0.013542263699520538,-0.012046714277270325
0.43000000000000027,0.0,0.0,0.0,-0.0460461056452063,0.011209022111646299,-0.02769651824013247
0.4350000000000003,0.0,0.0,0.0,-0.03899689635882548,0.01878580955482236,0.007212271916647254
0.4400000000000003,0.0,0.0,0.0,-0.03125416975125561,0.024665199242085434,0.011079950525546844
0.4450000000000003,0.0,0.0,0.0,-0.029985325863755605,0.022695759692075393,0.009957513014465652
0.4500000000000003,0.0,0.0,0.0,-0.027076965788204215,0.022022121727422746,-0.015304371130513854
0.4550000000000003,0.0,0.0,0.0,-0.024784252867406365,0.020607810189818138,-0.01930715172228175
0.4600000000000003,0.0,0.0,0.0,-0.015516671067073726,0.03220072418174065,0.01874992280773912
0.4650000000000003,0.0,0.0,0.0,-0.009391365391334835,0.035526460741475765,0.03979938843240047
0.4700000000000003,0.0,0.0,0.0,-0.005121917377271497,0.04054440544325469,0.033357027652944245
0.4750000000000003,0.0,0.0,0.0,-0.003307262893608687,0.03931693528850667,0.02060470780048188
0.4800000000000003,0.0,0.0,0.0,-0.0014564090931950288,0.03727690833190697,0.008454103035176352
0.4850000000000003,0.0,0.0,0.0,0.00040949777785430374,0.03552288020057293,0.004352766334774765
0.4900000000000003,0.0,0.0,0.0,0.0022732625089369823,0.03424414289598867,0.009329675211093937
0.49500000000000033,0.0,0.0,0.0,0.010158146436278886,0.04170368251496616,0.030971932308979627
0.5000000000000003,0.0,0.0,0.0,0.01653867969829056,0.045097508265433864,0.05731688842080518
0.5050000000000003,0.0,0.0,0.0,0.017593034072865728,0.04434224700050328,0.06216908538910942
0.5100000000000003,0.0,0.0,0.0,0.018117705064804323,0.04271160617403066,0.04347320184550237
0.5150000000000003,0.0,0.0,0.0,0.018637976084558694,0.04099057761733058,0.036942535490556185
0.5200000000000004,0.0,0.0,0.0,0.01920178488463451,0.0395173258590275,0.03604350327678859
0.5250000000000004,0.0,0.0,0.0,0.0197159994496881,0.03836150929131154,0.04201230614365342
0.5300000000000004,0.0,0.0,0.0,0.020032500885922077,0.03722201025025458,0.048935314439401564
0.5350000000000004,0.0,0.0,0.0,0.024755668267787113,0.04153333676225427,0.051507936303855785
0.5400000000000004,0.0,0.0,0.0,0.02913013944547825,0.04357920184226723,0.074049645676107
0.5450000000000004,0.0,0.0,0.0,0.029570252059839527,0.04362080096642501,0.08493285132106634
0.5500000000000004,0.0,0.0,0.0,0.02856692360233977,0.041864837065958845,0.06992462827491396
0.5550000000000004,0.0,0.0,0.0,0.027839629833873236,0.040325929088891044,0.05652986746166814
0.5600000000000004,0.0,0.0,0.0,0.0270486571405194,0.03894121238332983,0.056313166459652786
0.5650000000000004,0.0,0.0,0.0,0.026252103630075872,0.037681707534648064,0.05731317750996198
0.5700000000000004,0.0,0.0,0.0,0.025420126047423216,0.036501908959279114,0.05878512672357634
0.5750000000000004,0.0,0.0,0.0,0.024537205789306363,0.035375817945706635,0.06015240060221784
0.5800000000000004,0.0,0.0,0.0,0.023601641446777,0.0342899949541783,0.06109190072453744
0.5850000000000004,0.0,0.0,0.0,0.02261809600107474,0.03323750611053139,0.06153789006455369
0.5900000000000004,0.0,0.0,0.0,0.02158510448809695,0.03220674382240076,0.06167992299371132
0.5950000000000004,0.0,0.0,0.0,0.020515186758137308,0.031194629846500323,0.061340392127953884
0.6000000000000004,0.0,0.0,0.0,0.019416080121928487,0.030189307064597208,0.06048338547829217
0.6050000000000004,0.0,0.0,0.0,0.01830461935835161,0.02919740231792716,0.059264535844357015
0.6100000000000004,0.0,0.0,0.0,0.017193030559695052,0.02821508844544765,0.05768223626542802
0.6150000000000004,0.0,0.0,0.0,0.01609231583250701,0.027241346327154886,0.055852350756457655
0.6200000000000004,0.0,0.0,0.0,0.015006154185884734,0.026285331437853828,0.05396616423651696
0.6250000000000004,0.0,0.0,0.0,0.013945364342568704,0.025325363180581983,0.051781245798798545
0.6300000000000004,0.0,0.0,0.0,0.012912453694362724,0.024372634946979613,0.04951119952998754
0.6350000000000005,0.0,0.0,0.0,0.011924140062647332,0.023423534831586563,0.047227053934263345
0.6400000000000005,0.0,0.0,0.0,0.010977633828347648,0.022482472842289294,0.044951214672592985
0.6450000000000005,0.0,0.0,0.0,0.010076379507292794,0.021548263131364848,0.042707260663786106
0.6500000000000005,0.0,0.0,0.0,0.009221739119271075,0.020621077702202527,0.04051320430645144
0.6550000000000005,0.0,0.0,0.0,0.008413874046655511,0.019701671221408163,0.038386122041602716
0.6600000000000005,0.0,0.0,0.0,0.007652136132965598,0.01879102537025431,0.036340878762918666
0.6650000000000005,0.0,0.0,0.0,0.006935091889576925,0.017890128443594847,0.034389160129349436
0.6700000000000005,0.0,0.0,0.0,0.006260616765922471,0.016999943560805978,0.03253878447135654
0.6750000000000005,0.0,0.0,0.0,0.005626016956513873,0.01612138389819831,0.030794537668131856
0.6800000000000005,0.0,0.0,0.0,0.005028255157960709,0.015255536578926823,0.029159798178683374
0.6850000000000005,0.0,0.0,0.0,0.00446482373131923,0.01440504149941871,0.027631090744725265
0.6900000000000005,0.0,0.0,0.0,0.00393107413279891,0.013567234981374805,0.026166872060442582
0.6950000000000005,0.0,0.0,0.0,0.003423469553540621,0.012743173081135291,0.0248016829700875
0.7000000000000005,0.0,0.0,0.0,0.002938049941574721,0.011932614197910574,0.023529824695342785
0.7050000000000005,0.0,0.0,0.0,0.002471363449356602,0.011136270129414904,0.022340969893762677
0.7100000000000005,0.0,0.0,0.0,0.002019777491317803,0.010354019853318555,0.021222162000366338
0.7150000000000005,0.0,0.0,0.0,0.001579850266521071,0.00958576626605862,0.020165605759661837
0.7200000000000005,0.0,0.0,0.0,0.0011480803282954795,0.008830905291175677,0.01916953333853005
0.7250000000000005,0.0,0.0,0.0,0.0007226758642419461,0.008090029116961253,0.018224821954240498
0.7300000000000005,0.0,0.0,0.0,0.00029993065024627117,0.007362051423793038,0.017309174716148096
0.7350000000000005,0.0,0.0,0.0,-0.00012077034377425057,0.0066465694922998066,0.016403892844536933
0.7400000000000005,0.0,0.0,0.0,-0.0005444305125937842,0.005943181277723525,0.015521844205497959
0.7450000000000006,0.0,0.0,0.0,-0.0009712950756327746,0.005249583263570483,0.014668172125057598
0.7500000000000006,0.0,0.0,0.0,-0.0014034830140930259,0.004565170770478387,0.013844067912495804
0.7550000000000006,0.0,0.0,0.0,-0.0018425814461233512,0.0038895055246123095,0.013045348679213437
0.7600000000000006,0.0,0.0,0.0,-0.002289837766216987,0.0032220383842204965,0.012266768737105948
0.7650000000000006,0.0,0.0,0.0,-0.002745976569865335,0.002561826748077547,0.0115065727144681
0.7700000000000006,0.0,0.0,0.0,-0.0032117169994516546,0.0019079276379921717,0.010764709266779124
0.7750000000000006,0.0,0.0,0.0,-0.0036877082468134413,0.001259446092852382,0.010041985106860775
0.7800000000000006,0.0,0.0,0.0,-0.004174448922067991,0.0006155070934608886,0.00933973921875615
0.7850000000000006,0.0,0.0,0.0,-0.004672293574969215,-2.4747966563454585e-05,0.008659681171698847
0.7900000000000006,0.0,0.0,0.0,-0.005181478763131834,-0.0006621607050781077,0.008003791668827375
0.7950000000000006,0.0,0.0,0.0,-0.005702149968338863,-0.0012975555143285868,0.007374232481805395
0.8000000000000006,0.0,0.0,0.0,-0.006234386297044679,-0.0019317402047733631,0.006773254883988428
0.8050000000000006,0.0,0.0,0.0,-0.006778223127539015,-0.0025655069385711695,0.006203111450388422
0.8100000000000006,0.0,0.0,0.0,-0.007333672246568671,-0.003199631434928702,0.0056659782543698215
0.8150000000000006,0.0,0.0,0.0,-0.007900734657167544,-0.003834861302368579,0.005163885847391563
0.8200000000000006,0.0,0.0,0.0,-0.00847937273228471,-0.004471839501369151,0.0046983516916019995
0.8250000000000006,0.0,0.0,0.0,-0.009069646622227506,-0.005111439844488087,0.004266125744860327
0.8300000000000006,0.0,0.0,0.0,-0.009671819651693565,-0.005754828040702914,0.0038721257977259917
0.8350000000000006,0.0,0.0,0.0,-0.010286473705498164,-0.0064029910657458465,0.0035251559001780873
0.8400000000000006,0.0,0.0,0.0,-0.010913364489616629,-0.007056118168384832,0.0032177320687479037
0.8450000000000006,0.0,0.0,0.0,-0.011552974795531305,-0.007715276228028373,0.0029532808437316076
0.8500000000000006,0.0,0.0,0.0,-0.0122057160783907,-0.008381162312160002,0.0027295169194308383
0.8550000000000006,0.0,0.0,0.0,-0.012872140958344165,-0.009054669887780125,0.0025438972124630357
0.8600000000000007,0.0,0.0,0.0,-0.01355261361778413,-0.009736756011150415,0.002393995718076194
0.8650000000000007,0.0,0.0,0.0,-0.014249519363722528,-0.010427872227639861,0.0022814512399999304
0.8700000000000007,0.0,0.0,0.0,-0.01496223618250999,-0.011129534925537496,0.0022042787760703925
0.8750000000000007,0.0,0.0,0.0,-0.015692064446844605,-0.011842668175446446,0.0021589104931380664
0.8800000000000007,0.0,0.0,0.0,-0.016439945211248513,-0.012568263836860103,0.0021428592490742825
0.8850000000000007,0.0,0.0,0.0,-0.01720840996634016,-0.013306804204230267,0.0021537105868443384
0.8900000000000007,0.0,0.0,0.0,-0.017997307826228756,-0.01406003141843876,0.0021903854561950414
0.8950000000000007,0.0,0.0,0.0,-0.017015589512103343,-0.009139664626124585,-0.0031802473072166087
0.9000000000000007,0.0,0.0,0.0,-0.016248585779322963,-0.0063063753435968345,-0.01993501529379018
0.9050000000000007,0.0,0.0,0.0,-0.015197744782451733,-0.004980219634834685,-0.020328122461572243
0.9100000000000007,0.0,0.0,0.0,-0.01374281202750543,-0.004516677201099891,-0.01755072740439039
0.9150000000000007,0.0,0.0,0.0,-0.012552582938931729,-0.004818487899622826,-0.01392575786297389
0.9200000000000007,0.0,0.0,0.0,-0.011992224328060994,-0.005000205542083154,-0.0137538312997374
0.9250000000000007,0.0,0.0,0.0,-0.011621642888559288,-0.005298507587983963,-0.013712386755539386
0.9300000000000007,0.0,0.0,0.0,-0.01117205332858863,-0.005376043407340347,-0.012869933099513411
0.9350000000000007,0.0,0.0,0.0,-0.010674370095943728,-0.005523572796118826,-0.011423713979790548
0.9400000000000007,0.0,0.0,0.0,-0.010141664726373812,-0.005582958869557523,-0.010793749758000303
0.9450000000000007,0.0,0.0,0.0,-0.009450392395862392,-0.005638084151233811,-0.010912419374869052
0.9500000000000007,0.0,0.0,0.0,-0.008920860689576784,-0.0057361157654511425,-0.010370015337278209
0.9550000000000007,0.0,0.0,0.0,-0.008274593920054666,-0.005676587233539486,-0.00923134161935886
0.9600000000000007,0.0,0.0,0.0,-0.0076920057067107524,-0.005534934925930724,-0.008028990836072614
0.9650000000000007,0.0,0.0,0.0,-0.0070901590119841484,-0.005219796242676117,-0.007612410651237242
0.9700000000000008,0.0,0.0,0.0,-0.006468399623999348,-0.004873398909564076,-0.0069448556592702415
0.9750000000000008,0.0,0.0,0.0,-0.005833173766675617,-0.004483894612503018,-0.0064662360883643456
0.9800000000000008,0.0,0.0,0.0,-0.005206730407206625,-0.004064019528294188,-0.006015474221069732
0.9850000000000008,0.0,0.0,0.0,-0.004583842942322886,-0.003649502460202064,-0.0054164676747171505
0.9900000000000008,0.0,0.0,0.0,-0.003969119462910022,-0.0032365616485260083,-0.004840933157626964
0.9950000000000008,0.0,0.0,0.0,-0.0033760804172275846,-0.0028349847481487136,-0.004282880133990856
1.0000000000000007,0.0,0.0,0.0,-0.0028033209940866747,-0.0024381440791721746,-0.003806996468101722
1.0050000000000006,0.0,0.0,0.0,-0.0022502213815503323,-0.00205961624296034,-0.003315364043545031
1.0100000000000005,0.0,0.0,0.0,-0.0017298806883836136,-0.0016965014865039318,-0.002864282330272767
1.0150000000000003,0.0,0.0,0.0,-0.0012478863781622612,-0.0013532881963075581,-0.0024905003595942533
1.0200000000000002,0.0,0.0,0.0,-0.000787642934723083,-0.001037578247401573,-0.002023947320297486
1.0250000000000001,0.0,0.0,0.0,-0.0003649170666206744,-0.00074401620569256,-0.0015886522141463548
1.03,0.0,0.0,0.0,2.7741293391109494e-05,-0.0004788977892851593,-0.0010812277324474713
1.035,0.0,0.0,0.0,0.0003870792039010896,-0.00024240923667513784,-0.0006732577318845921
1.0399999999999998,0.0,0.0,0.0,0.0007010879474948285,-2.9228830760143687e-05,-8.086109149271813e-05
1.0449999999999997,0.0,0.0,0.0,0.0009813817416966743,0.0001694954270276105,0.0003287213034117815
1.0499999999999996,0.0,0.0,0.0,0.0012166647238333588,0.0003398417151765313,0.0007239503193647581
1.0549999999999995,0.0,0.0,0.0,0.0014084471980247433,0.00049266020797139,0.0011160409145443647
1.0599999999999994,0.0,0.0,0.0,0.001568214645768034,0.0006221443173760901,0.0015229426414492746
1.0649999999999993,0.0,0.0,0.0,0.0016922443260537778,0.0007368897244066429,0.0019454807764993777
1.0699999999999992,0.0,0.0,0.0,0.001781248737219795,0.0008306468052473564,0.0023631576050540245
1.074999999999999,0.0,0.0,0.0,0.0018412126939525238,0.0009072986656848619,0.002771299323180519
1.079999999999999,0.0,0.0,0.0,0.0018641646895662157,0.0009703935468729695,0.003125073904003461
1.0849999999999989,0.0,0.0,0.0,0.0018578226063767384,0.0010225027131765029,0.003434465296204588
1.0899999999999987,0.0,0.0,0.0,0.0018250897349748319,0.0010621521799099906,0.0037287164249480247
1.0949999999999986,0.0,0.0,0.0,0.0017683477278286784,0.00109424919044707,0.003980785676231933
1.0999999999999985,0.0,0.0,0.0,0.0016911383281646747,0.0011176932422098838,0.004202561720155872
1.1049999999999984,0.0,0.0,0.0,0.001594390324966752,0.001136223020882573,0.004377778103616008
1.1099999999999983,0.0,0.0,0.0,0.0014828119478725028,0.0011472142641732177,0.004522469050427058
1.1149999999999982,0.0,0.0,0.0,0.001358667798416136,0.0011560919528153496,0.0046346242320187275
1.119999999999998,0.0,0.0,0.0,0.0012255521222683861,0.0011607287310025866,0.00472484937317762
1.124999999999998,0.0,0.0,0.0,0.0010841100886343801,0.0011617356539863142,0.004774806198328865
1.129999999999998,0.0,0.0,0.0,0.0009374505199724577,0.00116024177921715,0.004792085633230083
1.1349999999999978,0.0,0.0,0.0,0.000787433197686506,0.001157866161721278,0.004792620227006163
1.1399999999999977,0.0,0.0,0.0,0.0006350066464592887,0.0011535032177775076,0.004762808702673215
1.1449999999999976,0.0,0.0,0.0,0.00048320834805763577,0.001147307491800882,0.004713645191510367
1.1499999999999975,0.0,0.0,0.0,0.0003330547293481271,0.0011409093786263378,0.004656657668252468
1.1549999999999974,0.0,0.0,0.0,0.0001855435960905542,0.001132842772411388,0.004579764569250791
1.1599999999999973,0.0,0.0,0.0,4.3096416661902174e-05,0.0011238101979072642,0.0045044766742945875
1.1649999999999971,0.0,0.0,0.0,-9.534934998178146e-05,0.0011135769343889983,0.004407499276200492
1.169999999999997,0.0,0.0,0.0,-0.00022832439929718426,0.001102542327282794,0.004307503972104296
1.174999999999997,0.0,0.0,0.0,-0.0003549468927895518,0.0010911540776905643,0.0042021928495566945
1.1799999999999968,0.0,0.0,0.0,-0.0004754237694511023,0.0010774135328873652,0.004116263210849212
1.1849999999999967,0.0,0.0,0.0,-0.0005866788275966077,0.0010655569653156588,0.003999009967021935
1.1899999999999966,0.0,0.0,0.0,-0.0006940516112826868,0.0010568653432695024,0.003868302175982994
1.1949999999999965,0.0,0.0,0.0,-0.0007939876292390655,0.0010515420031057315,0.0037323187211275814
1.1999999999999964,0.0,0.0,0.0,-0.0008850677915200156,0.0010458754197360603,0.0036103980866684406
1.2049999999999963,0.0,0.0,0.0,-0.0009696233686059812,0.0010379829395146755,0.0035119562979061343
1.2099999999999962,0.0,0.0,0.0,-0.001047050524066549,0.0010299594505006847,0.003413217128090912
1.214999999999996,0.0,0.0,0.0,-0.0011163249720157178,0.0010221520153052012,0.003325370223452491
1.219999999999996,0.0,0.0,0.0,-0.0011781773446724827,0.001013522612281895,0.0032348339894409956
1.2249999999999959,0.0,0.0,0.0,-0.0012336309300421703,0.001005622796395553,0.0031528853367208316
1.2299999999999958,0.0,0.0,0.0,-0.0012830223238953515,0.0009974801681777797,0.003071118295309481
1.2349999999999957,0.0,0.0,0.0,-0.0013260901787075592,0.0009901036734644008,0.002998755019075201
1.2399999999999956,0.0,0.0,0.0,-0.001363190401140714,0.000983504066817298,0.002928814902393173
1.2449999999999954,0.0,0.0,0.0,-0.0013944017514433448,0.000978408970376017,0.0028628060240144335
1.2499999999999953,0.0,0.0,0.0,-0.0014196468966076957,0.000974462876411043,0.0027997878359430814
1.2549999999999952,0.0,0.0,0.0,-0.0014389928255768032,0.0009728589564813004,0.0027397451172831923
1.2599999999999951,0.0,0.0,0.0,-0.0014526907033037206,0.0009715604992865171,0.002686065319716891
1.264999999999995,0.0,0.0,0.0,-0.0014612905193937425,0.0009703115607045548,0.0026436625281432446
1.269999999999995,0.0,0.0,0.0,-0.0014651179159516623,0.0009702799483836702,0.0026018337319482837
1.2749999999999948,0.0,0.0,0.0,-0.0014644100263556303,0.0009715411452236146,0.0025626360093705053
1.2799999999999947,0.0,0.0,0.0,-0.001459390850300709,0.0009733969735319224,0.002529146562756415
1.2849999999999946,0.0,0.0,0.0,-0.0014501086499428696,0.0009763584486350713,0.0024996201162728335
1.2899999999999945,0.0,0.0,0.0,-0.0014378524706148577,0.0009799027735070507,0.0024714620283156755
1.2949999999999944,0.0,0.0,0.0,-0.0014222254559251722,0.000984403570869346,0.002447036923952626
1.2999999999999943,0.0,0.0,0.0,-0.0014034629999901945,0.0009891560547408103,0.002430677473690489
1.3049999999999942,0.0,0.0,0.0,-0.001381846075860722,0.0009946992302054332,0.002414277414189798
1.309999999999994,0.0,0.0,0.0,-0.0013577790669285746,0.00100024930448664,0.0024037387616171147
1.314999999999994,0.0,0.0,0.0,-0.0013316945144211064,0.0010059412458186688,0.0023951246020961414
1.3199999999999938,0.0,0.0,0.0,-0.0013035080057873245,0.0010118507510986198,0.00239015252009241
1.3249999999999937,0.0,0.0,0.0,-0.001273994018904016,0.0010176924490367275,0.002391383117366279
1.3299999999999936,0.0,0.0,0.0,-0.0012429330004165974,0.0010238928721650574,0.0023946347279424633
1.3349999999999935,0.0,0.0,0.0,-0.0012109293332622007,0.0010297299779945027,0.002403325091353459
1.3399999999999934,0.0,0.0,0.0,-0.0011780683705916919,0.0010356792803285354,0.002413649439214518
1.3449999999999933,0.0,0.0,0.0,-0.0011450735160658057,0.001040772286765189,0.00242840457040792
1.3499999999999932,0.0,0.0,0.0,-0.0011114700273873075,0.001045985034116898,0.0024408418061393983
1.354999999999993,0.0,0.0,0.0,-0.001078009340678564,0.0010509863335363444,0.0024539847974020344
1.359999999999993,0.0,0.0,0.0,-0.0010446630381486903,0.001055333614964904,0.0024720972873508865
1.3649999999999929,0.0,0.0,0.0,-0.0010119805626885798,0.0010590361701257973,0.002495875741626879
1.3699999999999928,0.0,0.0,0.0,-0.0009798209830648211,0.0010623489751785075,0.002516585121936079
1.3749999999999927,0.0,0.0,0.0,-0.000948475530416185,0.0010648926005927268,0.0025409437064916247
1.3799999999999926,0.0,0.0,0.0,-0.0009180207034165452,0.001067315742294974,0.0025640822160479613
1.3849999999999925,0.0,0.0,0.0,-0.000888272614560025,0.0010690923011879832,0.002593326831654897
